Acquia,2023-07-01,1,0,1
Acquia,2023-10-01,2,0,2
Acquia,2023-12-01,2,2,0
Acquia,2024-01-01,1,1,0
Acquia,2024-02-01,0,1,-1
Acquia,2024-04-01,1,0,1
Acquia,2024-05-01,8,33,-25
Acquia,2024-06-01,3,0,3
Acquia,2024-07-01,0,2,-2
Acquia,2024-09-01,2,2,0
Acquia,2024-10-01,1,1,0
Adobe,2015-01-01,324,308,16
Adobe,2015-02-01,231,154,77
Adobe,2015-03-01,245,197,48
Adobe,2015-04-01,273,183,90
Adobe,2015-05-01,278,175,103
Adobe,2015-06-01,310,215,95
Adobe,2015-07-01,450,284,166
Adobe,2015-08-01,553,349,204
Adobe,2015-09-01,615,419,196
Adobe,2015-10-01,610,570,40
Adobe,2015-11-01,508,417,91
Adobe,2015-12-01,458,324,134
Adobe,2016-01-01,634,326,308
Adobe,2016-02-01,571,353,218
Adobe,2016-03-01,487,324,163
Adobe,2016-04-01,488,279,209
Adobe,2016-05-01,587,448,139
Adobe,2016-06-01,708,554,154
Adobe,2016-07-01,653,453,200
Adobe,2016-08-01,639,1026,-387
Adobe,2016-09-01,504,539,-35
Adobe,2016-10-01,508,376,132
Adobe,2016-11-01,492,451,41
Adobe,2016-12-01,465,285,180
Adobe,2017-01-01,506,315,191
Adobe,2017-02-01,415,220,195
Adobe,2017-03-01,469,277,192
Adobe,2017-04-01,479,249,230
Adobe,2017-05-01,461,219,242
Adobe,2017-06-01,403,353,50
Adobe,2017-07-01,395,436,-41
Adobe,2017-08-01,395,176,219
Adobe,2017-09-01,456,1160,-704
Adobe,2017-10-01,558,1158,-600
Adobe,2017-11-01,562,622,-60
Adobe,2017-12-01,467,520,-53
Adobe,2018-01-01,509,329,180
Adobe,2018-02-01,444,342,102
Adobe,2018-03-01,490,433,57
Adobe,2018-04-01,423,276,147
Adobe,2018-05-01,602,384,218
Adobe,2018-06-01,545,431,114
Adobe,2018-07-01,469,570,-101
Adobe,2018-08-01,459,488,-29
Adobe,2018-09-01,459,447,12
Adobe,2018-10-01,497,362,135
Adobe,2018-11-01,544,507,37
Adobe,2018-12-01,576,508,68
Adobe,2019-01-01,710,554,156
Adobe,2019-02-01,701,583,118
Adobe,2019-03-01,805,649,156
Adobe,2019-04-01,752,674,78
Adobe,2019-05-01,923,696,227
Adobe,2019-06-01,770,680,90
Adobe,2019-07-01,861,714,147
Adobe,2019-08-01,879,821,58
Adobe,2019-09-01,803,743,60
Adobe,2019-10-01,972,935,37
Adobe,2019-11-01,838,723,115
Adobe,2019-12-01,622,756,-134
Adobe,2020-01-01,853,617,236
Adobe,2020-02-01,912,768,144
Adobe,2020-03-01,862,704,158
Adobe,2020-04-01,1055,789,266
Adobe,2020-05-01,904,666,238
Adobe,2020-06-01,945,680,265
Adobe,2020-07-01,984,710,274
Adobe,2020-08-01,1026,833,193
Adobe,2020-09-01,939,928,11
